,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_mhh_age,num_hh_ann_incm
202,2016_HS1113000009,2016_HH14110031,1,1,1,1,6,4,4,52.8,3,1,1,2,1,3,4,2,1,12477.12042,67,12000000
203,2016_HS1113000010,2016_HH13110151,1,1,2,1,5,1,1,59.4,2,1,1,6,1,3,4,3,1,12303.17698,45,25000000
204,2016_HS1113000011,2016_HH13110152,1,1,3,6,2,2,5,108.9,3,1,2,11,1,3,4,3,1,18000.69,45,66000000
205,2016_HS1114000001,2016_HH13110137,1,1,3,9,3,3,5,112.2,3,1,2,14,1,3,4,2,3,5911.664182,67,25000000
206,2016_HS1114000002,2016_HH16110011,1,1,3,1,3,1,5,115.5,3,1,2,8,1,3,4,2,1,14359.37426,55,42000000
207,2016_HS1114000003,2016_HH13110138,1,1,3,2,2,1,5,102.3,3,1,2,14,1,3,4,4,3,2846.607594,55,54000000
208,2016_HS1114000004,2016_HH13110139,1,1,3,15,2,2,5,158.4,4,1,2,25,1,3,4,5,1,36636.58679,45,54000000
209,2016_HS1114000005,2016_HH13110140,1,1,3,8,2,2,5,72.6,2,1,1,8,3,1,4,4,1,10733.25524,35,54000000
210,2016_HS1114000006,2016_HH13110141,1,1,3,4,4,3,5,148.5,3,1,2,16,3,3,4,5,3,12452.64767,45,66000000
211,2016_HS1114000007,2016_HH14110029,1,1,3,11,2,1,5,108.9,3,1,2,14,3,3,5,4,1,14780.64534,45,66000000
212,2016_HS1114000008,2016_HH13110142,1,1,3,15,5,4,5,49.5,2,1,1,4,1,1,4,2,3,12292.03,45,54000000
213,2016_HS1114000009,2016_HH16110012,1,1,2,1,5,1,5,92.4,3,1,1,2,1,3,4,3,5,15538.33377,67,66000000
214,2016_HS1114000010,2016_HH13110143,1,1,2,2,2,3,5,82.5,2,1,1,18,1,3,4,4,1,24483.9,45,66000000
215,2016_HS1115000001,2016_HH13110213,1,1,3,3,4,2,4,115.5,3,1,1,13,3,3,4,4,1,9108.6,45,96000000
216,2016_HS1115000002,2016_HH13110214,1,1,3,5,5,1,5,115.5,3,1,1,12,3,3,4,4,1,10237.2618,55,66000000
217,2016_HS1115000003,2016_HH13110215,1,1,3,2,2,2,3,66,2,1,1,5,3,3,4,2,1,6309.43,45,42000000
218,2016_HS1115000004,2016_HH13110216,1,1,3,6,2,3,3,85.8,2,1,1,10,3,3,4,4,1,5023.206161,35,90000000
219,2016_HS1115000005,2016_HH13110217,1,1,3,8,2,2,5,108.9,3,1,2,10,3,3,4,4,1,5877.694987,45,96000000
220,2016_HS1115000006,2016_HH13110218,1,1,1,1,5,2,4,39.6,2,1,1,3,1,1,4,2,3,6947.764603,55,25000000
221,2016_HS1115000007,2016_HH16110014,1,1,2,3,5,2,4,82.5,3,1,1,6,1,3,4,3,1,15876.28,55,18000000
222,2016_HS1115000008,2016_HH13110219,1,1,2,3,3,1,5,56.1,2,1,1,4,1,3,4,3,1,10778.5967,35,66000000
223,2016_HS1115000009,2016_HH13110220,1,1,1,2,5,1,3,82.5,2,1,1,10,1,3,4,4,3,10537.68848,45,42000000
224,2016_HS1115000010,2016_HH13110221,1,1,3,4,4,1,5,125.4,4,1,1,14,3,1,4,5,1,8526.136986,55,54000000
225,2016_HS1115000011,2016_HH13110222,1,1,3,9,3,2,5,66,2,1,1,8,3,3,4,3,1,14459.46635,55,66000000
226,2016_HS1115000012,2016_HH13110223,1,1,3,10,3,2,4,115.5,4,1,2,12,3,1,4,4,3,4583.839863,67,25000000
227,2016_HS1115000013,2016_HH15110009,1,1,3,1,2,3,3,66,2,1,1,8,3,3,4,3,1,5376.986499,55,42000000
228,2016_HS1115000014,2016_HH13110224,1,1,3,6,3,1,4,75.9,2,1,1,10,3,3,4,4,1,8729.126409,45,78000000
229,2016_HS1115000015,2016_HH13110225,1,1,3,14,3,4,4,56.1,2,0,1,7,3,3,4,3,1,5924.03,35,42000000
230,2016_HS1115000016,2016_HH15110010,1,1,3,4,2,2,3,89.1,3,1,1,12,3,3,4,4,1,10638.63381,45,54000000
231,2016_HS1116000001,2016_HH13110034,1,1,3,11,2,2,5,108.9,3,1,2,12,1,3,4,4,1,12576.34,45,96000000
232,2016_HS1116000002,2016_HH15110002,1,1,2,2,5,2,5,82.5,3,1,1,8,1,3,4,4,3,15703.87,45,25000000
233,2016_HS1116000003,2016_HH13110035,1,1,3,7,4,1,5,79.2,3,1,2,10,1,1,4,2,4,4308.67,67,18000000
234,2016_HS1116000004,2016_HH13110036,1,1,3,5,4,1,5,118.8,3,1,2,14,1,1,4,5,3,7756.024905,45,25000000
235,2016_HS1116000005,2016_HH13110037,1,1,3,10,3,1,4,102.3,3,1,2,14,1,3,4,4,5,18709.66,55,66000000
236,2016_HS1116000006,2016_HH13110038,1,1,1,2,5,2,4,82.5,3,1,1,10,1,3,4,2,1,10966.85471,55,25000000
237,2016_HS1116000007,2016_HH14110004,1,1,2,4,5,1,5,102.3,3,1,1,10,1,1,4,3,1,14166.4,55,66000000
238,2016_HS1116000008,2016_HH14110005,1,1,2,4,5,2,3,69.3,3,1,1,8,1,3,4,4,1,21770.03,45,42000000
239,2016_HS1116000009,2016_HH15110003,1,1,2,5,4,2,5,132,3,1,2,10,1,3,4,5,1,15063.63,67,42000000
240,2016_HS1116000010,2016_HH13110039,1,1,2,4,2,1,5,112.2,3,1,2,4,1,3,4,4,3,19070.23,45,54000000
241,2016_HS1116000011,2016_HH13110040,1,1,3,4,2,1,4,66,2,1,1,4,1,3,4,2,1,6244.2,35,42000000
242,2016_HS1116000012,2016_HH13110041,1,1,2,1,4,3,5,69.3,2,1,1,6,1,3,4,1,4,6747.630952,55,18000000
243,2016_HS1116000013,2016_HH14110006,1,1,3,2,4,2,3,82.5,3,1,1,8,1,3,4,4,1,20300.6,35,42000000
244,2016_HS1117000001,2016_HH11110007,1,1,2,1,5,2,2,82.5,3,1,1,8,2,3,3,1,1,7285.625,35,25000000
245,2016_HS1117000002,2016_HH13110063,1,1,2,2,5,2,5,49.5,2,1,1,3,1,3,4,4,3,11525.91,45,66000000
246,2016_HS1117000003,2016_HH16110006,1,1,1,2,4,1,5,82.5,3,1,1,12,1,3,4,4,3,8214.07,67,96000000
247,2016_HS1117000004,2016_HH13110064,1,1,3,20,3,1,4,105.6,3,1,2,12,1,3,4,4,1,18265.17,45,66000000
248,2016_HS1117000005,2016_HH13110065,1,1,2,2,4,1,4,132,3,1,2,20,1,3,4,5,1,13328.96,45,42000000
249,2016_HS1117000006,2016_HH13110066,1,1,3,11,2,1,5,115.5,3,1,2,18,1,3,4,3,1,14233.15286,55,54000000
250,2016_HS1117000007,2016_HH15110005,1,1,3,19,4,1,5,112.2,3,1,2,20,1,3,4,3,1,12677.62665,45,90000000
251,2016_HS1117000008,2016_HH13110067,1,1,3,5,4,2,5,108.9,3,1,2,14,1,3,4,5,1,5167.69,35,54000000
252,2016_HS1117000009,2016_HH12110004,1,1,1,2,5,1,2,132,4,1,2,18,5,3,3,5,5,15088.44,45,25000000
253,2016_HS1117000010,2016_HH12110005,1,1,1,2,6,1,1,125.4,3,1,1,6,5,3,3,4,5,18914.19,55,25000000
254,2016_HS1117000011,2016_HH11110008,1,1,2,1,5,1,2,75.9,3,1,2,8,5,3,3,3,1,17389.88,45,18000000
255,2016_HS1117000012,2016_HH13110068,1,1,1,2,5,1,3,92.4,2,1,2,8,1,3,4,4,3,10462.85,55,54000000
256,2016_HS1117000013,2016_HH13110069,1,1,3,16,4,1,4,115.5,3,1,2,12,1,3,4,4,1,9352.32,67,96000000
257,2016_HS1117000014,2016_HH13110070,1,1,3,11,2,2,4,108.9,3,1,2,20,1,3,4,4,3,11372.6,45,96000000
258,2016_HS1117000015,2016_HH13110071,1,1,3,16,2,2,5,112.2,3,1,2,19,1,3,4,3,1,12681.96319,35,54000000
259,2016_HS1117000016,2016_HH13110072,1,1,3,1,5,3,5,82.5,3,1,1,8,1,3,4,3,1,2871.17,35,42000000
260,2016_HS1117000017,2016_HH13110073,1,1,3,2,2,3,4,82.5,3,1,1,8,1,3,4,3,1,3211.87,45,54000000
261,2016_HS1117000018,2016_HH13110074,1,1,3,1,5,3,4,82.5,3,1,1,8,1,1,4,4,1,7290.6,45,42000000
262,2016_HS1118000001,2016_HH13110075,1,1,2,1,5,1,3,99,3,1,1,14,1,3,4,3,1,14579.97,67,66000000
263,2016_HS1118000002,2016_HH12110006,1,1,1,2,5,2,4,46.2,2,1,1,6,1,3,4,5,1,8795.71,55,18000000
264,2016_HS1118000003,2016_HH13110076,1,1,1,3,5,3,4,99,4,1,1,8,1,3,4,4,1,17518.49,35,18000000
265,2016_HS1118000004,2016_HH13110077,1,1,1,2,5,2,4,112.2,3,1,2,14,1,1,4,3,3,7093.107275,67,25000000
266,2016_HS1118000005,2016_HH11110009,1,1,2,2,5,3,2,49.5,1,1,1,3,1,1,4,4,5,11224.06075,67,54000000
267,2016_HS1118000006,2016_HH13110078,1,1,3,10,3,1,3,59.4,2,1,1,8,1,1,4,3,1,7194.92,35,25000000
268,2016_HS1118000007,2016_HH13110079,1,1,2,3,5,1,4,105.6,3,1,1,13,1,1,4,6,1,15287.74,45,54000000
269,2016_HS1118000008,2016_HH13110080,1,1,3,4,3,1,5,59.4,2,1,1,8,1,3,4,3,1,9859.37,35,42000000
270,2016_HS1118000009,2016_HH13110081,1,1,3,2,2,1,3,85.8,2,1,1,7,1,3,4,2,1,10694.16,35,25000000
271,2016_HS1118000010,2016_HH13110082,1,1,3,13,2,1,5,85.8,2,1,1,14,1,3,4,3,1,11702.28,45,54000000
272,2016_HS1118000011,2016_HH16110007,1,1,3,6,4,2,5,105.6,3,1,2,12,1,3,4,4,1,10438.48,67,90000000
273,2016_HS1119000001,2016_HH13110226,1,1,3,1,5,2,4,79.2,3,1,1,6,1,3,4,2,1,12211.14,45,66000000
274,2016_HS1119000002,2016_HH13110227,1,1,3,15,2,1,5,79.2,3,1,1,10,1,3,4,4,1,12265.85792,45,54000000
275,2016_HS1119000003,2016_HH13110228,1,1,3,6,2,1,5,125.4,3,1,2,16,1,3,4,2,1,9999.42,55,54000000
276,2016_HS1119000004,2016_HH13110229,1,1,3,14,4,2,3,92.4,3,1,2,15,1,3,4,5,1,8005.92,35,54000000
277,2016_HS1119000005,2016_HH13110230,1,1,3,11,3,3,5,181.5,3,1,2,26,3,1,4,3,1,16847.16153,45,96000000
278,2016_HS1119000006,2016_HH13110231,1,1,3,23,5,4,5,115.5,4,1,2,10,1,3,4,4,1,9488.279718,45,78000000
279,2016_HS1119000007,2016_HH13110232,1,1,3,7,4,4,5,115.5,4,1,2,10,1,3,4,4,3,14640.26114,45,66000000
280,2016_HS1120000001,2016_HH13110123,1,1,3,7,3,2,4,75.9,3,1,1,10,1,3,4,3,1,14571.1935,35,54000000
281,2016_HS1120000002,2016_HH14110025,1,1,1,1,5,1,2,79.2,2,1,1,10,2,3,3,4,3,13123.79,55,42000000
282,2016_HS1120000003,2016_HH14110026,1,1,2,3,4,1,2,42.9,1,1,1,7,2,3,3,3,1,18254.97,35,25000000
283,2016_HS1120000004,2016_HH14110027,1,1,1,1,5,3,1,33,1,1,1,4,5,1,3,3,3,19112.94,45,18000000
284,2016_HS1120000005,2016_HH14110028,1,1,2,1,5,3,1,59.4,2,1,1,4,5,3,3,4,3,19466.31,45,25000000
285,2016_HS1120000006,2016_HH13110124,1,1,3,11,4,1,5,79.2,3,1,2,8,1,3,4,1,1,6897.84,45,18000000
286,2016_HS1120000007,2016_HH16110010,1,1,1,1,5,2,4,66,2,1,1,4,1,1,4,3,1,4317.383111,55,25000000
287,2016_HS1120000008,2016_HH13110125,1,1,1,2,5,1,4,79.2,3,1,1,9,1,3,4,4,3,14436.68057,55,66000000
288,2016_HS1120000009,2016_HH13110126,1,1,1,1,6,1,2,108.9,4,1,2,12,1,3,4,5,1,20480.07469,45,90000000
289,2016_HS1120000010,2016_HH13110127,1,1,3,19,3,3,5,105.6,3,1,2,17,1,3,4,4,1,11608.81,35,78000000
290,2016_HS1120000011,2016_HH13110128,1,1,3,15,3,3,5,112.2,3,1,2,14,1,3,4,4,1,20460.18,55,54000000
291,2016_HS1120000012,2016_HH13110129,1,1,3,7,3,1,4,145.2,4,1,2,24,1,3,4,4,1,3582.25,55,66000000
292,2016_HS1120000013,2016_HH13110130,1,1,1,2,2,1,4,99,2,1,2,7,1,3,4,3,1,15378.66481,35,25000000
293,2016_HS1120000014,2016_HH13110131,1,1,1,2,3,2,4,82.5,3,1,1,12,1,1,4,2,1,9222.766168,67,18000000
294,2016_HS1120000015,2016_HH13110132,1,1,1,1,6,1,4,66,2,1,1,8,1,3,4,3,1,4564.282297,35,25000000
295,2016_HS1120000016,2016_HH13110133,1,1,2,4,5,2,5,108.9,3,1,2,11,1,3,4,5,1,11411.52554,45,42000000
296,2016_HS1120000017,2016_HH13110134,1,1,2,3,3,2,6,99,3,1,2,12,1,3,5,4,4,12368.74901,35,25000000
297,2016_HS1120000018,2016_HH13110135,1,1,1,2,4,4,3,59.4,2,1,1,4,1,2,4,3,1,17020.47171,35,42000000
298,2016_HS1120000019,2016_HH11110010,1,1,1,1,5,3,2,49.5,2,1,1,3,1,3,4,2,1,11687.68887,67,25000000
299,2016_HS1120000020,2016_HH13110136,1,1,1,2,5,2,3,82.5,3,1,1,8,1,3,4,6,1,12422.30147,45,78000000
300,2016_HS1120000021,2016_HH11110011,1,1,2,1,5,3,1,39.6,2,1,1,5,2,1,3,1,1,12049.02,55,12000000
301,2016_HS1121000001,2016_HH13110042,1,1,1,2,5,3,5,85.8,3,1,1,6,1,3,4,4,1,10436.88,45,42000000
302,2016_HS1121000002,2016_HH16110004,1,1,3,21,3,1,5,105.6,3,1,2,12,1,3,5,2,1,13219.75,67,78000000
303,2016_HS1121000003,2016_HH13110043,1,1,3,6,2,1,5,99,3,1,2,18,1,3,4,4,1,10885.85,35,25000000
304,2016_HS1121000004,2016_HH13110044,1,1,3,13,2,1,5,85.8,3,1,1,6,1,3,4,2,5,13675.63,55,42000000
305,2016_HS1121000005,2016_HH13110045,1,1,3,7,4,1,5,85.8,3,1,1,10,1,3,4,4,1,9752.709645,45,42000000
306,2016_HS1121000006,2016_HH13110046,1,1,3,5,2,2,5,85.8,3,1,1,6,1,3,4,3,1,11159.07,55,78000000
307,2016_HS1121000007,2016_HH13110047,1,1,3,8,2,2,5,85.8,3,1,1,8,1,1,4,4,2,9000.371444,55,42000000
308,2016_HS1121000008,2016_HH16110005,1,1,3,8,2,1,4,105.6,3,1,2,8,1,3,4,4,1,11799.93685,67,96000000
309,2016_HS1121000009,2016_HH13110048,1,1,2,2,4,2,4,33,1,1,1,7,2,2,3,1,4,5585.68,35,18000000
310,2016_HS1121000010,2016_HH15110004,1,1,1,1,5,1,6,115.5,4,1,2,10,1,3,4,5,3,16793.91,67,66000000
311,2016_HS1121000011,2016_HH13110049,1,1,1,2,5,2,5,105.6,3,1,1,10,1,3,4,5,3,23392.25,45,78000000
312,2016_HS1121000012,2016_HH13110050,1,1,3,7,4,2,5,148.5,4,1,2,24,1,3,4,4,1,15341.2791,45,78000000
313,2016_HS1121000013,2016_HH13110051,1,1,3,7,4,3,5,79.2,3,1,2,8,1,3,4,3,1,7870.502993,45,66000000
314,2016_HS1121000014,2016_HH12110001,1,1,2,1,5,3,3,23.1,1,0,1,3,1,1,4,2,3,11501.47695,55,18000000
315,2016_HS1121000015,2016_HH12110002,1,1,1,1,5,3,3,79.2,3,1,1,6,1,3,4,5,5,13173.3,67,66000000
316,2016_HS1121000016,2016_HH12110003,1,1,1,1,5,4,3,89.1,3,1,1,6,1,1,4,4,5,3754.89248,45,12000000
317,2016_HS1121000017,2016_HH13110052,1,1,3,15,5,2,5,69.3,2,1,1,18,1,3,4,3,1,14031.14,45,66000000
318,2016_HS1121000018,2016_HH13110053,1,1,2,4,5,2,5,82.5,3,1,1,12,1,3,4,4,1,8451.090788,45,54000000
319,2016_HS1121000019,2016_HH13110054,1,1,2,2,3,1,5,89.1,3,1,1,8,1,1,4,4,3,14971.96371,45,54000000
320,2016_HS1122000001,2016_HH13110153,1,1,3,21,2,1,5,115.5,3,1,2,18,1,3,4,3,3,17031.78,55,96000000
321,2016_HS1122000002,2016_HH13110154,1,1,2,4,2,2,5,99,3,1,1,12,1,1,4,4,1,17127.37021,55,54000000
322,2016_HS1122000003,2016_HH13110155,1,1,3,4,2,2,6,85.8,3,1,1,10,3,3,4,4,3,12907.43667,45,66000000
323,2016_HS1122000004,2016_HH13110156,1,1,3,3,3,2,4,72.6,3,1,1,12,3,2,4,2,3,18823.39339,67,42000000
324,2016_HS1122000005,2016_HH13110157,1,1,1,3,3,2,4,59.4,2,1,1,4,1,2,4,4,3,7028.520001,35,66000000
325,2016_HS1122000006,2016_HH13110158,1,1,3,3,4,1,5,75.9,3,1,2,7,1,3,4,4,1,12016.82,45,42000000
326,2016_HS1122000007,2016_HH13110159,1,1,3,3,2,1,5,105.6,3,1,2,12,1,3,4,3,3,9234.29,55,78000000
327,2016_HS1122000008,2016_HH13110160,1,1,3,7,5,1,5,95.7,3,1,2,15,1,3,4,4,1,10386.10204,45,66000000
328,2016_HS1122000009,2016_HH13110161,1,1,3,2,2,3,5,105.6,3,1,2,19,1,3,4,3,1,12918.68,45,54000000
329,2016_HS1122000010,2016_HH13110162,1,1,3,7,2,2,4,82.5,2,1,1,7,3,3,4,4,3,12503.47431,55,54000000
330,2016_HS1122000011,2016_HH13110163,1,1,3,8,2,3,4,108.9,3,1,1,15,3,3,4,3,1,15252.92764,45,78000000
331,2016_HS1122000012,2016_HH13110164,1,1,3,2,5,1,5,141.9,3,1,2,16,1,3,4,4,1,19761.04714,45,78000000
332,2016_HS1122000013,2016_HH13110165,1,1,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,1,17001.66766,45,78000000
333,2016_HS1122000014,2016_HH13110166,1,1,3,6,5,1,5,72.6,2,1,1,6,1,3,4,4,1,18281.32,45,54000000
334,2016_HS1122000015,2016_HH13110167,1,1,3,2,4,1,6,82.5,3,1,2,10,1,3,4,4,1,13106.435,35,42000000
335,2016_HS1122000016,2016_HH13110168,1,1,1,1,5,1,4,66,2,1,1,8,1,1,4,3,1,7955.460669,55,66000000
336,2016_HS1122000017,2016_HH13110169,1,1,1,1,5,1,1,72.6,3,1,1,8,1,1,4,3,3,10693.49866,55,25000000
337,2016_HS1122000018,2016_HH13110170,1,1,3,10,4,1,4,115.5,3,1,1,10,3,3,4,3,1,11368.43485,45,96000000
338,2016_HS1123000001,2016_HH13110001,1,1,3,3,2,1,4,108.9,3,1,1,11,3,1,4,4,1,7077.07,55,66000000
339,2016_HS1123000002,2016_HH13110002,1,1,3,4,2,1,3,42.9,2,1,1,8,1,3,4,3,1,6384.822947,45,54000000
340,2016_HS1123000003,2016_HH13110003,1,1,2,1,5,1,4,62.7,2,1,1,6,1,3,4,3,1,10125.63187,45,25000000
341,2016_HS1123000004,2016_HH13110004,1,1,2,0,5,1,3,59.4,2,1,1,6,1,3,4,4,3,6793.77215,55,54000000
342,2016_HS1123000005,2016_HH13110005,1,1,1,3,2,1,5,33,1,1,1,4,1,3,4,2,1,2801.553477,35,66000000
343,2016_HS1123000006,2016_HH13110006,1,1,3,10,4,2,5,105.6,3,1,2,10,1,3,4,1,1,10296.14572,45,25000000
344,2016_HS1123000007,2016_HH13110007,1,1,3,13,4,1,4,115.5,4,1,2,14,3,3,4,4,1,7733.105819,45,66000000
345,2016_HS1123000008,2016_HH13110008,1,1,3,18,4,1,5,168.3,4,1,2,16,3,3,4,4,1,5464.4,55,66000000
346,2016_HS1123000009,2016_HH13110009,1,1,3,6,2,2,5,141.9,4,1,2,18,3,3,4,4,1,6756.154508,55,78000000
347,2016_HS1123000010,2016_HH13110010,1,1,3,10,2,2,5,108.9,3,1,2,18,3,3,4,4,3,8325.390132,55,66000000
348,2016_HS1123000011,2016_HH15110001,1,1,2,5,3,1,5,112.2,3,1,2,12,1,3,4,4,4,16281.77,67,54000000
349,2016_HS1123000012,2016_HH13110011,1,1,3,18,3,3,5,102.3,3,1,2,12,1,3,4,4,3,12528.57,55,54000000
350,2016_HS1123000013,2016_HH13110012,1,1,1,1,6,1,5,42.9,2,1,1,4,1,3,4,1,1,4864.108784,35,42000000
351,2016_HS1123000014,2016_HH11110001,1,1,1,1,5,3,2,105.6,4,1,2,7,2,3,3,2,1,9749.06,35,25000000
352,2016_HS1123000015,2016_HH13110013,1,1,3,10,2,3,4,102.3,3,1,2,12,3,3,4,2,1,6963.615461,55,25000000
353,2016_HS1123000016,2016_HH13110014,1,1,2,4,5,1,4,165,5,1,2,16,1,1,4,4,1,15983.41717,45,54000000
354,2016_HS1124000001,2016_HH13110201,1,1,3,11,2,2,5,112.2,3,1,2,10,1,3,4,4,3,13913.21,55,66000000
355,2016_HS1124000002,2016_HH13110202,1,1,1,2,4,2,4,49.5,2,1,1,8,1,3,4,2,1,4115.939909,35,42000000
356,2016_HS1124000003,2016_HH12110017,1,1,2,2,3,2,2,56.1,2,1,1,7,5,3,3,2,5,13944.6,55,25000000
357,2016_HS1124000004,2016_HH12110018,1,1,1,1,5,4,2,56.1,2,1,1,7,5,1,3,5,5,14693.16,45,54000000
358,2016_HS1124000005,2016_HH12110019,1,1,1,2,5,4,1,26.4,1,0,1,3,5,3,3,4,1,18492.99,45,66000000
359,2016_HS1124000006,2016_HH12110020,1,1,2,2,4,4,2,39.6,2,0,1,6,5,1,3,5,1,15706.91,55,42000000
360,2016_HS1124000007,2016_HH13110203,1,1,2,2,3,2,5,108.9,3,1,2,12,1,3,4,4,1,12669.92,45,96000000
361,2016_HS1124000008,2016_HH13110204,1,1,3,11,2,3,5,102.3,3,1,2,16,3,3,4,4,1,7663.29,45,78000000
362,2016_HS1124000009,2016_HH13110205,1,1,3,28,4,2,5,108.9,3,1,2,10,3,3,4,3,3,12917.95781,67,54000000
363,2016_HS1124000010,2016_HH13110206,1,1,3,25,2,2,5,108.9,3,1,2,12,3,3,4,4,1,8522.38,45,78000000
364,2016_HS1124000011,2016_HH13110207,1,1,3,8,3,2,4,108.9,3,1,2,12,1,3,4,4,1,11073.2,45,90000000
365,2016_HS1124000012,2016_HH12110021,1,1,3,2,3,2,4,66,2,1,1,8,1,3,4,3,5,10820.36,55,25000000
366,2016_HS1124000013,2016_HH11110019,1,1,2,2,5,1,4,148.5,4,1,2,7,1,3,4,4,2,11579.18,45,25000000
367,2016_HS1124000014,2016_HH12110022,1,1,2,1,5,3,4,99,3,1,2,4,1,1,4,4,5,7807.19,45,25000000
368,2016_HS1124000015,2016_HH12110023,1,1,2,4,5,1,1,39.6,2,0,1,6,5,3,3,2,5,17768.5,45,18000000
369,2016_HS1124000016,2016_HH14110042,1,1,3,1,5,2,4,82.5,2,1,1,6,1,3,5,3,3,14447.72,55,42000000
370,2016_HS1124000017,2016_HH12110024,1,1,2,1,5,1,3,122.1,4,1,2,8,1,3,4,3,5,14690.65,35,42000000
371,2016_HS1124000018,2016_HH14110043,1,1,1,2,5,1,5,82.5,2,1,1,6,1,3,4,2,3,14958.59,45,54000000
372,2016_HS1124000019,2016_HH13110208,1,1,2,0,5,1,4,82.5,3,1,1,12,1,3,4,4,1,17945.26564,45,66000000
373,2016_HS1124000020,2016_HH13110209,1,1,3,15,5,2,4,92.4,3,1,2,10,3,3,4,3,1,15776.98717,35,25000000
374,2016_HS1124000021,2016_HH13110210,1,1,3,15,2,1,5,85.8,3,1,2,6,1,1,4,4,5,9371.327856,55,42000000
375,2016_HS1124000022,2016_HH13110211,1,1,1,2,5,1,4,82.5,3,1,1,16,1,3,4,3,3,16634.43,35,96000000
376,2016_HS1124000023,2016_HH13110212,1,1,3,9,4,2,4,79.2,2,1,1,14,1,3,4,3,1,10619.77,45,66000000
377,2016_HS1125000001,2016_HH13110015,1,1,3,9,5,1,4,115.5,4,1,1,20,1,3,4,4,1,13157.16386,45,54000000
378,2016_HS1125000002,2016_HH16110001,1,1,3,16,4,2,6,181.5,4,1,2,10,3,3,4,6,3,15146.55503,45,96000000
379,2016_HS1125000003,2016_HH13110016,1,1,3,12,2,1,4,125.4,3,1,2,16,1,3,4,4,1,9695.141804,45,66000000
380,2016_HS1125000004,2016_HH13110017,1,1,3,9,3,3,4,105.6,3,1,2,11,1,3,4,4,3,14993.28396,55,42000000
381,2016_HS1125000005,2016_HH13110018,1,1,3,2,5,4,3,82.5,3,1,1,8,1,1,4,4,1,5528.629232,55,54000000
382,2016_HS1125000006,2016_HH13110019,1,1,3,8,3,3,5,102.3,3,1,1,12,3,3,4,4,5,6246.20269,45,90000000
383,2016_HS1125000007,2016_HH13110020,1,1,3,14,2,2,5,145.2,4,1,2,16,1,1,4,4,1,11881.77126,45,54000000
384,2016_HS1125000008,2016_HH13110021,1,1,3,19,3,2,5,82.5,3,1,1,8,1,3,4,4,1,7228.663368,45,66000000
385,2016_HS1125000009,2016_HH16110002,1,1,3,1,4,3,3,112.2,3,1,1,8,3,3,4,4,1,12047.81501,67,66000000
386,2016_HS1125000010,2016_HH16110003,1,1,1,1,4,1,5,82.5,2,1,1,2,1,1,4,2,2,3681.653408,45,25000000
387,2016_HS1125000011,2016_HH13110022,1,1,1,2,5,1,3,85.8,3,1,1,8,1,3,4,3,3,10485.34137,45,42000000
388,2016_HS1125000012,2016_HH13110023,1,1,1,2,5,1,4,89.1,3,1,1,8,1,3,4,4,1,5612.67,67,90000000
389,2016_HS1125000013,2016_HH13110024,1,1,3,7,4,3,5,89.1,3,1,2,15,1,3,4,4,1,12556.98,45,66000000
390,2016_HS1125000014,2016_HH13110025,1,1,3,7,4,2,4,79.2,3,1,1,10,1,3,4,4,1,7189.12,45,66000000
391,2016_HS1125000015,2016_HH13110026,1,1,3,24,2,2,5,79.2,3,1,1,8,1,3,4,4,3,5959.87,35,66000000
392,2016_HS1125000016,2016_HH13110027,1,1,1,2,5,1,3,66,2,1,1,8,1,3,4,2,1,12868.996,55,54000000
393,2016_HS1125000017,2016_HH13110028,1,1,3,4,2,2,5,108.9,3,1,1,16,1,3,4,4,3,10253.6423,55,78000000
394,2016_HS1125000018,2016_HH13110029,1,1,2,4,5,3,5,99,3,1,2,4,1,3,4,3,1,15481.79786,55,66000000
395,2016_HS2103000001,2016_HH14210002,3,1,1,1,5,2,3,33,1,0,1,6,1,1,3,1,1,2594.86,45,18000000
396,2016_HS2103000002,2016_HH12210004,3,1,1,2,5,4,3,82.5,3,1,1,7,2,3,3,5,1,7285.72,45,54000000
397,2016_HS2103000003,2016_HH13210006,3,1,2,1,5,1,4,66,2,1,1,6,1,3,4,4,3,10851.36,35,54000000
398,2016_HS2103000004,2016_HH13210007,3,1,1,1,4,1,2,66,2,1,1,8,1,3,4,5,1,14487.53191,45,54000000
399,2016_HS2103000005,2016_HH12210005,3,1,1,2,5,3,4,122.1,3,1,1,14,2,3,3,4,1,10997.4,55,42000000
400,2016_HS2104000001,2016_HH14210013,3,1,3,15,5,1,4,39.6,2,1,1,6,1,3,4,2,5,10576.86,67,18000000
401,2016_HS2104000002,2016_HH13210032,3,1,3,14,4,1,5,79.2,2,1,1,6,1,3,4,4,1,11166.7,45,42000000
402,2016_HS2104000003,2016_HH13210033,3,1,3,1,5,1,5,79.2,2,1,1,6,1,3,4,3,1,9155.21,45,54000000
403,2016_HS2104000004,2016_HH13210034,3,1,3,4,4,1,5,79.2,2,1,1,6,1,3,4,4,3,11408.12,45,42000000
