,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,cat_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_tot_energy_heat
205,2016_HS1114000001,2016_HH13110137,1,1,3,9,3,3,5,112.2,3,1,2,14,1,3,4,2,3,3,3,5911.664182
206,2016_HS1114000002,2016_HH16110011,1,1,3,1,3,1,5,115.5,3,1,2,8,1,3,4,2,2,1,4,14359.374257
207,2016_HS1114000003,2016_HH13110138,1,1,3,2,2,1,5,102.3,3,1,2,14,1,3,4,4,2,3,5,2846.607594
208,2016_HS1114000004,2016_HH13110139,1,1,3,15,2,2,5,158.39999999999995,4,1,2,25,1,3,4,5,2,1,5,36636.586791
209,2016_HS1114000005,2016_HH13110140,1,1,3,8,2,2,5,72.6,2,1,1,8,3,1,4,4,2,1,5,10733.255239
210,2016_HS1114000006,2016_HH13110141,1,1,3,4,4,3,5,148.5,3,1,2,16,3,3,4,5,2,3,6,12452.647665
211,2016_HS1114000007,2016_HH14110029,1,1,3,11,2,1,5,108.9,3,1,2,14,3,3,5,4,2,1,6,14780.645341
212,2016_HS1114000008,2016_HH13110142,1,1,3,15,5,4,5,49.5,2,1,1,4,1,1,4,2,2,3,5,12292.03
213,2016_HS1114000009,2016_HH16110012,1,1,2,1,5,1,5,92.4,3,1,1,2,1,3,4,3,3,5,6,15538.333772
214,2016_HS1114000010,2016_HH13110143,1,1,2,2,2,3,5,82.5,2,1,1,18,1,3,4,4,2,1,6,24483.9
215,2016_HS1115000001,2016_HH13110213,1,1,3,3,4,2,4,115.5,3,1,1,13,3,3,4,4,2,1,7,9108.6
216,2016_HS1115000002,2016_HH13110214,1,1,3,5,5,1,5,115.5,3,1,1,12,3,3,4,4,2,1,6,10237.261795999999
217,2016_HS1115000003,2016_HH13110215,1,1,3,2,2,2,3,66.0,2,1,1,5,3,3,4,2,2,1,4,6309.43
218,2016_HS1115000004,2016_HH13110216,1,1,3,6,2,3,3,85.8,2,1,1,10,3,3,4,4,2,1,7,5023.2061608
219,2016_HS1115000005,2016_HH13110217,1,1,3,8,2,2,5,108.9,3,1,2,10,3,3,4,4,2,1,7,5877.694987
220,2016_HS1115000006,2016_HH13110218,1,1,1,1,5,2,4,39.6,2,1,1,3,1,1,4,2,2,3,3,6947.7646030000005
221,2016_HS1115000007,2016_HH16110014,1,1,2,3,5,2,4,82.5,3,1,1,6,1,3,4,3,2,1,2,15876.28
222,2016_HS1115000008,2016_HH13110219,1,1,2,3,3,1,5,56.1,2,1,1,4,1,3,4,3,2,1,6,10778.596699
223,2016_HS1115000009,2016_HH13110220,1,1,1,2,5,1,3,82.5,2,1,1,10,1,3,4,4,2,3,4,10537.688475
224,2016_HS1115000010,2016_HH13110221,1,1,3,4,4,1,5,125.4,4,1,1,14,3,1,4,5,2,1,5,8526.136985500001
225,2016_HS1115000011,2016_HH13110222,1,1,3,9,3,2,5,66.0,2,1,1,8,3,3,4,3,2,1,6,14459.466347
226,2016_HS1115000012,2016_HH13110223,1,1,3,10,3,2,4,115.5,4,1,2,12,3,1,4,4,3,3,3,4583.839863
227,2016_HS1115000013,2016_HH15110009,1,1,3,1,2,3,3,66.0,2,1,1,8,3,3,4,3,2,1,4,5376.986498699999
228,2016_HS1115000014,2016_HH13110224,1,1,3,6,3,1,4,75.89999999999998,2,1,1,10,3,3,4,4,2,1,7,8729.1264089
229,2016_HS1115000015,2016_HH13110225,1,1,3,14,3,4,4,56.1,2,0,1,7,3,3,4,3,2,1,4,5924.03
230,2016_HS1115000016,2016_HH15110010,1,1,3,4,2,2,3,89.1,3,1,1,12,3,3,4,4,2,1,5,10638.633809
231,2016_HS1116000001,2016_HH13110034,1,1,3,11,2,2,5,108.9,3,1,2,12,1,3,4,4,2,1,7,12576.34
232,2016_HS1116000002,2016_HH15110002,1,1,2,2,5,2,5,82.5,3,1,1,8,1,3,4,4,2,3,3,15703.87
233,2016_HS1116000003,2016_HH13110035,1,1,3,7,4,1,5,79.19999999999997,3,1,2,10,1,1,4,2,3,4,2,4308.67
234,2016_HS1116000004,2016_HH13110036,1,1,3,5,4,1,5,118.8,3,1,2,14,1,1,4,5,2,3,3,7756.024904999999
235,2016_HS1116000005,2016_HH13110037,1,1,3,10,3,1,4,102.3,3,1,2,14,1,3,4,4,2,5,6,18709.66
236,2016_HS1116000006,2016_HH13110038,1,1,1,2,5,2,4,82.5,3,1,1,10,1,3,4,2,2,1,3,10966.854714000001
237,2016_HS1116000007,2016_HH14110004,1,1,2,4,5,1,5,102.3,3,1,1,10,1,1,4,3,2,1,6,14166.4
238,2016_HS1116000008,2016_HH14110005,1,1,2,4,5,2,3,69.3,3,1,1,8,1,3,4,4,2,1,4,21770.03
239,2016_HS1116000009,2016_HH15110003,1,1,2,5,4,2,5,132.0,3,1,2,10,1,3,4,5,3,1,4,15063.63
240,2016_HS1116000010,2016_HH13110039,1,1,2,4,2,1,5,112.2,3,1,2,4,1,3,4,4,2,3,5,19070.23
241,2016_HS1116000011,2016_HH13110040,1,1,3,4,2,1,4,66.0,2,1,1,4,1,3,4,2,2,1,4,6244.2
242,2016_HS1116000012,2016_HH13110041,1,1,2,1,4,3,5,69.3,2,1,1,6,1,3,4,1,2,4,2,6747.6309519999995
243,2016_HS1116000013,2016_HH14110006,1,1,3,2,4,2,3,82.5,3,1,1,8,1,3,4,4,2,1,4,20300.6
244,2016_HS1117000001,2016_HH11110007,1,1,2,1,5,2,2,82.5,3,1,1,8,2,3,3,1,2,1,3,7285.625
245,2016_HS1117000002,2016_HH13110063,1,1,2,2,5,2,5,49.5,2,1,1,3,1,3,4,4,2,3,6,11525.91
246,2016_HS1117000003,2016_HH16110006,1,1,1,2,4,1,5,82.5,3,1,1,12,1,3,4,4,3,3,7,8214.07
247,2016_HS1117000004,2016_HH13110064,1,1,3,20,3,1,4,105.6,3,1,2,12,1,3,4,4,2,1,6,18265.17
248,2016_HS1117000005,2016_HH13110065,1,1,2,2,4,1,4,132.0,3,1,2,20,1,3,4,5,2,1,4,13328.96
249,2016_HS1117000006,2016_HH13110066,1,1,3,11,2,1,5,115.5,3,1,2,18,1,3,4,3,2,1,5,14233.152859
250,2016_HS1117000007,2016_HH15110005,1,1,3,19,4,1,5,112.2,3,1,2,20,1,3,4,3,2,1,7,12677.626648000001
251,2016_HS1117000008,2016_HH13110067,1,1,3,5,4,2,5,108.9,3,1,2,14,1,3,4,5,2,1,5,5167.69
252,2016_HS1117000009,2016_HH12110004,1,1,1,2,5,1,2,132.0,4,1,2,18,5,3,3,5,2,5,3,15088.44
253,2016_HS1117000010,2016_HH12110005,1,1,1,2,6,1,1,125.4,3,1,1,6,5,3,3,4,2,5,3,18914.19
254,2016_HS1117000011,2016_HH11110008,1,1,2,1,5,1,2,75.89999999999998,3,1,2,8,5,3,3,3,2,1,2,17389.88
255,2016_HS1117000012,2016_HH13110068,1,1,1,2,5,1,3,92.4,2,1,2,8,1,3,4,4,2,3,5,10462.85
256,2016_HS1117000013,2016_HH13110069,1,1,3,16,4,1,4,115.5,3,1,2,12,1,3,4,4,3,1,7,9352.32
257,2016_HS1117000014,2016_HH13110070,1,1,3,11,2,2,4,108.9,3,1,2,20,1,3,4,4,2,3,7,11372.6
258,2016_HS1117000015,2016_HH13110071,1,1,3,16,2,2,5,112.2,3,1,2,19,1,3,4,3,2,1,5,12681.963187000001
259,2016_HS1117000016,2016_HH13110072,1,1,3,1,5,3,5,82.5,3,1,1,8,1,3,4,3,2,1,4,2871.17
260,2016_HS1117000017,2016_HH13110073,1,1,3,2,2,3,4,82.5,3,1,1,8,1,3,4,3,2,1,5,3211.87
261,2016_HS1117000018,2016_HH13110074,1,1,3,1,5,3,4,82.5,3,1,1,8,1,1,4,4,2,1,4,7290.6
262,2016_HS1118000001,2016_HH13110075,1,1,2,1,5,1,3,99.0,3,1,1,14,1,3,4,3,3,1,6,14579.97
263,2016_HS1118000002,2016_HH12110006,1,1,1,2,5,2,4,46.2,2,1,1,6,1,3,4,5,2,1,2,8795.71
264,2016_HS1118000003,2016_HH13110076,1,1,1,3,5,3,4,99.0,4,1,1,8,1,3,4,4,2,1,2,17518.49
265,2016_HS1118000004,2016_HH13110077,1,1,1,2,5,2,4,112.2,3,1,2,14,1,1,4,3,3,3,3,7093.1072752
266,2016_HS1118000005,2016_HH11110009,1,1,2,2,5,3,2,49.5,1,1,1,3,1,1,4,4,3,5,5,11224.06075
267,2016_HS1118000006,2016_HH13110078,1,1,3,10,3,1,3,59.4,2,1,1,8,1,1,4,3,2,1,3,7194.92
268,2016_HS1118000007,2016_HH13110079,1,1,2,3,5,1,4,105.6,3,1,1,13,1,1,4,6,2,1,5,15287.74
269,2016_HS1118000008,2016_HH13110080,1,1,3,4,3,1,5,59.4,2,1,1,8,1,3,4,3,2,1,4,9859.37
270,2016_HS1118000009,2016_HH13110081,1,1,3,2,2,1,3,85.8,2,1,1,7,1,3,4,2,2,1,3,10694.16
271,2016_HS1118000010,2016_HH13110082,1,1,3,13,2,1,5,85.8,2,1,1,14,1,3,4,3,2,1,5,11702.28
272,2016_HS1118000011,2016_HH16110007,1,1,3,6,4,2,5,105.6,3,1,2,12,1,3,4,4,3,1,7,10438.48
273,2016_HS1119000001,2016_HH13110226,1,1,3,1,5,2,4,79.19999999999997,3,1,1,6,1,3,4,2,2,1,6,12211.14
274,2016_HS1119000002,2016_HH13110227,1,1,3,15,2,1,5,79.19999999999997,3,1,1,10,1,3,4,4,2,1,5,12265.857920999999
275,2016_HS1119000003,2016_HH13110228,1,1,3,6,2,1,5,125.4,3,1,2,16,1,3,4,2,2,1,5,9999.42
276,2016_HS1119000004,2016_HH13110229,1,1,3,14,4,2,3,92.4,3,1,2,15,1,3,4,5,2,1,5,8005.92
277,2016_HS1119000005,2016_HH13110230,1,1,3,11,3,3,5,181.5,3,1,2,26,3,1,4,3,2,1,7,16847.16153
278,2016_HS1119000006,2016_HH13110231,1,1,3,23,5,4,5,115.5,4,1,2,10,1,3,4,4,2,1,7,9488.279718000002
279,2016_HS1119000007,2016_HH13110232,1,1,3,7,4,4,5,115.5,4,1,2,10,1,3,4,4,2,3,6,14640.261137000001
280,2016_HS1120000001,2016_HH13110123,1,1,3,7,3,2,4,75.89999999999998,3,1,1,10,1,3,4,3,2,1,5,14571.193497
281,2016_HS1120000002,2016_HH14110025,1,1,1,1,5,1,2,79.19999999999997,2,1,1,10,2,3,3,4,2,3,4,13123.79
282,2016_HS1120000003,2016_HH14110026,1,1,2,3,4,1,2,42.9,1,1,1,7,2,3,3,3,2,1,3,18254.97
283,2016_HS1120000004,2016_HH14110027,1,1,1,1,5,3,1,33.0,1,1,1,4,5,1,3,3,2,3,2,19112.94
284,2016_HS1120000005,2016_HH14110028,1,1,2,1,5,3,1,59.4,2,1,1,4,5,3,3,4,2,3,3,19466.31
285,2016_HS1120000006,2016_HH13110124,1,1,3,11,4,1,5,79.19999999999997,3,1,2,8,1,3,4,1,2,1,2,6897.84
286,2016_HS1120000007,2016_HH16110010,1,1,1,1,5,2,4,66.0,2,1,1,4,1,1,4,3,2,1,3,4317.383111
287,2016_HS1120000008,2016_HH13110125,1,1,1,2,5,1,4,79.19999999999997,3,1,1,9,1,3,4,4,2,3,6,14436.680569999999
288,2016_HS1120000009,2016_HH13110126,1,1,1,1,6,1,2,108.9,4,1,2,12,1,3,4,5,2,1,7,20480.074688
289,2016_HS1120000010,2016_HH13110127,1,1,3,19,3,3,5,105.6,3,1,2,17,1,3,4,4,2,1,7,11608.81
290,2016_HS1120000011,2016_HH13110128,1,1,3,15,3,3,5,112.2,3,1,2,14,1,3,4,4,2,1,5,20460.18
291,2016_HS1120000012,2016_HH13110129,1,1,3,7,3,1,4,145.2,4,1,2,24,1,3,4,4,2,1,6,3582.25
292,2016_HS1120000013,2016_HH13110130,1,1,1,2,2,1,4,99.0,2,1,2,7,1,3,4,3,2,1,3,15378.664806
293,2016_HS1120000014,2016_HH13110131,1,1,1,2,3,2,4,82.5,3,1,1,12,1,1,4,2,3,1,2,9222.766168
294,2016_HS1120000015,2016_HH13110132,1,1,1,1,6,1,4,66.0,2,1,1,8,1,3,4,3,2,1,3,4564.282297
295,2016_HS1120000016,2016_HH13110133,1,1,2,4,5,2,5,108.9,3,1,2,11,1,3,4,5,2,1,4,11411.525537000001
296,2016_HS1120000017,2016_HH13110134,1,1,2,3,3,2,6,99.0,3,1,2,12,1,3,5,4,2,4,3,12368.749005
297,2016_HS1120000018,2016_HH13110135,1,1,1,2,4,4,3,59.4,2,1,1,4,1,2,4,3,2,1,4,17020.471707
298,2016_HS1120000019,2016_HH11110010,1,1,1,1,5,3,2,49.5,2,1,1,3,1,3,4,2,3,1,3,11687.688868000001
299,2016_HS1120000020,2016_HH13110136,1,1,1,2,5,2,3,82.5,3,1,1,8,1,3,4,6,2,1,7,12422.301465999999
300,2016_HS1120000021,2016_HH11110011,1,1,2,1,5,3,1,39.6,2,1,1,5,2,1,3,1,2,1,1,12049.02
301,2016_HS1121000001,2016_HH13110042,1,1,1,2,5,3,5,85.8,3,1,1,6,1,3,4,4,2,1,4,10436.88
302,2016_HS1121000002,2016_HH16110004,1,1,3,21,3,1,5,105.6,3,1,2,12,1,3,5,2,3,1,7,13219.75
303,2016_HS1121000003,2016_HH13110043,1,1,3,6,2,1,5,99.0,3,1,2,18,1,3,4,4,2,1,3,10885.85
304,2016_HS1121000004,2016_HH13110044,1,1,3,13,2,1,5,85.8,3,1,1,6,1,3,4,2,2,5,4,13675.63
305,2016_HS1121000005,2016_HH13110045,1,1,3,7,4,1,5,85.8,3,1,1,10,1,3,4,4,2,1,4,9752.709645
306,2016_HS1121000006,2016_HH13110046,1,1,3,5,2,2,5,85.8,3,1,1,6,1,3,4,3,2,1,7,11159.07
307,2016_HS1121000007,2016_HH13110047,1,1,3,8,2,2,5,85.8,3,1,1,8,1,1,4,4,2,2,4,9000.3714441
308,2016_HS1121000008,2016_HH16110005,1,1,3,8,2,1,4,105.6,3,1,2,8,1,3,4,4,3,1,7,11799.936853
309,2016_HS1121000009,2016_HH13110048,1,1,2,2,4,2,4,33.0,1,1,1,7,2,2,3,1,2,4,2,5585.68
310,2016_HS1121000010,2016_HH15110004,1,1,1,1,5,1,6,115.5,4,1,2,10,1,3,4,5,3,3,6,16793.91
311,2016_HS1121000011,2016_HH13110049,1,1,1,2,5,2,5,105.6,3,1,1,10,1,3,4,5,2,3,7,23392.25
312,2016_HS1121000012,2016_HH13110050,1,1,3,7,4,2,5,148.5,4,1,2,24,1,3,4,4,2,1,7,15341.279097
313,2016_HS1121000013,2016_HH13110051,1,1,3,7,4,3,5,79.19999999999997,3,1,2,8,1,3,4,3,2,1,6,7870.502993000001
314,2016_HS1121000014,2016_HH12110001,1,1,2,1,5,3,3,23.1,1,0,1,3,1,1,4,2,2,3,2,11501.476954
315,2016_HS1121000015,2016_HH12110002,1,1,1,1,5,3,3,79.19999999999997,3,1,1,6,1,3,4,5,3,5,6,13173.3
316,2016_HS1121000016,2016_HH12110003,1,1,1,1,5,4,3,89.1,3,1,1,6,1,1,4,4,2,5,1,3754.8924799999995
317,2016_HS1121000017,2016_HH13110052,1,1,3,15,5,2,5,69.3,2,1,1,18,1,3,4,3,2,1,6,14031.14
318,2016_HS1121000018,2016_HH13110053,1,1,2,4,5,2,5,82.5,3,1,1,12,1,3,4,4,2,1,5,8451.090788
319,2016_HS1121000019,2016_HH13110054,1,1,2,2,3,1,5,89.1,3,1,1,8,1,1,4,4,2,3,5,14971.963708000001
320,2016_HS1122000001,2016_HH13110153,1,1,3,21,2,1,5,115.5,3,1,2,18,1,3,4,3,2,3,7,17031.78
321,2016_HS1122000002,2016_HH13110154,1,1,2,4,2,2,5,99.0,3,1,1,12,1,1,4,4,2,1,5,17127.370213
322,2016_HS1122000003,2016_HH13110155,1,1,3,4,2,2,6,85.8,3,1,1,10,3,3,4,4,2,3,6,12907.436671
323,2016_HS1122000004,2016_HH13110156,1,1,3,3,3,2,4,72.6,3,1,1,12,3,2,4,2,3,3,4,18823.393386
324,2016_HS1122000005,2016_HH13110157,1,1,1,3,3,2,4,59.4,2,1,1,4,1,2,4,4,2,3,6,7028.520001000001
325,2016_HS1122000006,2016_HH13110158,1,1,3,3,4,1,5,75.89999999999998,3,1,2,7,1,3,4,4,2,1,4,12016.82
326,2016_HS1122000007,2016_HH13110159,1,1,3,3,2,1,5,105.6,3,1,2,12,1,3,4,3,2,3,7,9234.29
327,2016_HS1122000008,2016_HH13110160,1,1,3,7,5,1,5,95.7,3,1,2,15,1,3,4,4,2,1,6,10386.102042
328,2016_HS1122000009,2016_HH13110161,1,1,3,2,2,3,5,105.6,3,1,2,19,1,3,4,3,2,1,5,12918.68
329,2016_HS1122000010,2016_HH13110162,1,1,3,7,2,2,4,82.5,2,1,1,7,3,3,4,4,2,3,5,12503.474311
330,2016_HS1122000011,2016_HH13110163,1,1,3,8,2,3,4,108.9,3,1,1,15,3,3,4,3,2,1,7,15252.927641
331,2016_HS1122000012,2016_HH13110164,1,1,3,2,5,1,5,141.9,3,1,2,16,1,3,4,4,2,1,7,19761.047140000002
332,2016_HS1122000013,2016_HH13110165,1,1,3,1,5,1,5,72.6,3,1,1,8,1,3,4,4,2,1,7,17001.667661000003
333,2016_HS1122000014,2016_HH13110166,1,1,3,6,5,1,5,72.6,2,1,1,6,1,3,4,4,2,1,5,18281.32
334,2016_HS1122000015,2016_HH13110167,1,1,3,2,4,1,6,82.5,3,1,2,10,1,3,4,4,2,1,4,13106.435
335,2016_HS1122000016,2016_HH13110168,1,1,1,1,5,1,4,66.0,2,1,1,8,1,1,4,3,2,1,6,7955.460669
336,2016_HS1122000017,2016_HH13110169,1,1,1,1,5,1,1,72.6,3,1,1,8,1,1,4,3,2,3,3,10693.498657
337,2016_HS1122000018,2016_HH13110170,1,1,3,10,4,1,4,115.5,3,1,1,10,3,3,4,3,2,1,7,11368.43485
338,2016_HS1123000001,2016_HH13110001,1,1,3,3,2,1,4,108.9,3,1,1,11,3,1,4,4,2,1,6,7077.07
339,2016_HS1123000002,2016_HH13110002,1,1,3,4,2,1,3,42.9,2,1,1,8,1,3,4,3,2,1,5,6384.822947
340,2016_HS1123000003,2016_HH13110003,1,1,2,1,5,1,4,62.7,2,1,1,6,1,3,4,3,2,1,3,10125.631868
341,2016_HS1123000004,2016_HH13110004,1,1,2,0,5,1,3,59.4,2,1,1,6,1,3,4,4,2,3,5,6793.7721501000005
342,2016_HS1123000005,2016_HH13110005,1,1,1,3,2,1,5,33.0,1,1,1,4,1,3,4,2,2,1,6,2801.553477
343,2016_HS1123000006,2016_HH13110006,1,1,3,10,4,2,5,105.6,3,1,2,10,1,3,4,1,2,1,3,10296.14572
344,2016_HS1123000007,2016_HH13110007,1,1,3,13,4,1,4,115.5,4,1,2,14,3,3,4,4,2,1,6,7733.105819300001
345,2016_HS1123000008,2016_HH13110008,1,1,3,18,4,1,5,168.29999999999995,4,1,2,16,3,3,4,4,2,1,6,5464.4
346,2016_HS1123000009,2016_HH13110009,1,1,3,6,2,2,5,141.9,4,1,2,18,3,3,4,4,2,1,7,6756.1545079
347,2016_HS1123000010,2016_HH13110010,1,1,3,10,2,2,5,108.9,3,1,2,18,3,3,4,4,2,3,6,8325.3901317
348,2016_HS1123000011,2016_HH15110001,1,1,2,5,3,1,5,112.2,3,1,2,12,1,3,4,4,3,4,5,16281.77
349,2016_HS1123000012,2016_HH13110011,1,1,3,18,3,3,5,102.3,3,1,2,12,1,3,4,4,2,3,5,12528.57
350,2016_HS1123000013,2016_HH13110012,1,1,1,1,6,1,5,42.9,2,1,1,4,1,3,4,1,2,1,4,4864.108784
351,2016_HS1123000014,2016_HH11110001,1,1,1,1,5,3,2,105.6,4,1,2,7,2,3,3,2,2,1,3,9749.06
352,2016_HS1123000015,2016_HH13110013,1,1,3,10,2,3,4,102.3,3,1,2,12,3,3,4,2,2,1,3,6963.6154608
353,2016_HS1123000016,2016_HH13110014,1,1,2,4,5,1,4,165.0,5,1,2,16,1,1,4,4,2,1,5,15983.417166999998
354,2016_HS1124000001,2016_HH13110201,1,1,3,11,2,2,5,112.2,3,1,2,10,1,3,4,4,2,3,6,13913.21
355,2016_HS1124000002,2016_HH13110202,1,1,1,2,4,2,4,49.5,2,1,1,8,1,3,4,2,2,1,4,4115.939909000001
356,2016_HS1124000003,2016_HH12110017,1,1,2,2,3,2,2,56.1,2,1,1,7,5,3,3,2,2,5,3,13944.6
357,2016_HS1124000004,2016_HH12110018,1,1,1,1,5,4,2,56.1,2,1,1,7,5,1,3,5,2,5,5,14693.16
358,2016_HS1124000005,2016_HH12110019,1,1,1,2,5,4,1,26.4,1,0,1,3,5,3,3,4,2,1,6,18492.99
359,2016_HS1124000006,2016_HH12110020,1,1,2,2,4,4,2,39.6,2,0,1,6,5,1,3,5,2,1,4,15706.91
360,2016_HS1124000007,2016_HH13110203,1,1,2,2,3,2,5,108.9,3,1,2,12,1,3,4,4,2,1,7,12669.92
361,2016_HS1124000008,2016_HH13110204,1,1,3,11,2,3,5,102.3,3,1,2,16,3,3,4,4,2,1,7,7663.29
362,2016_HS1124000009,2016_HH13110205,1,1,3,28,4,2,5,108.9,3,1,2,10,3,3,4,3,3,3,5,12917.957806
363,2016_HS1124000010,2016_HH13110206,1,1,3,25,2,2,5,108.9,3,1,2,12,3,3,4,4,2,1,7,8522.38
364,2016_HS1124000011,2016_HH13110207,1,1,3,8,3,2,4,108.9,3,1,2,12,1,3,4,4,2,1,7,11073.2
365,2016_HS1124000012,2016_HH12110021,1,1,3,2,3,2,4,66.0,2,1,1,8,1,3,4,3,2,5,3,10820.36
366,2016_HS1124000013,2016_HH11110019,1,1,2,2,5,1,4,148.5,4,1,2,7,1,3,4,4,2,2,3,11579.18
367,2016_HS1124000014,2016_HH12110022,1,1,2,1,5,3,4,99.0,3,1,2,4,1,1,4,4,2,5,3,7807.19
368,2016_HS1124000015,2016_HH12110023,1,1,2,4,5,1,1,39.6,2,0,1,6,5,3,3,2,2,5,2,17768.5
369,2016_HS1124000016,2016_HH14110042,1,1,3,1,5,2,4,82.5,2,1,1,6,1,3,5,3,2,3,4,14447.72
370,2016_HS1124000017,2016_HH12110024,1,1,2,1,5,1,3,122.1,4,1,2,8,1,3,4,3,2,5,4,14690.65
371,2016_HS1124000018,2016_HH14110043,1,1,1,2,5,1,5,82.5,2,1,1,6,1,3,4,2,2,3,5,14958.59
372,2016_HS1124000019,2016_HH13110208,1,1,2,0,5,1,4,82.5,3,1,1,12,1,3,4,4,2,1,6,17945.265638999997
373,2016_HS1124000020,2016_HH13110209,1,1,3,15,5,2,4,92.4,3,1,2,10,3,3,4,3,2,1,3,15776.987169
374,2016_HS1124000021,2016_HH13110210,1,1,3,15,2,1,5,85.8,3,1,2,6,1,1,4,4,2,5,4,9371.327856299999
375,2016_HS1124000022,2016_HH13110211,1,1,1,2,5,1,4,82.5,3,1,1,16,1,3,4,3,2,3,7,16634.43
376,2016_HS1124000023,2016_HH13110212,1,1,3,9,4,2,4,79.19999999999997,2,1,1,14,1,3,4,3,2,1,6,10619.77
377,2016_HS1125000001,2016_HH13110015,1,1,3,9,5,1,4,115.5,4,1,1,20,1,3,4,4,2,1,5,13157.163862000001
378,2016_HS1125000002,2016_HH16110001,1,1,3,16,4,2,6,181.5,4,1,2,10,3,3,4,6,2,3,7,15146.555028
379,2016_HS1125000003,2016_HH13110016,1,1,3,12,2,1,4,125.4,3,1,2,16,1,3,4,4,2,1,6,9695.141804
380,2016_HS1125000004,2016_HH13110017,1,1,3,9,3,3,4,105.6,3,1,2,11,1,3,4,4,2,3,4,14993.283955
381,2016_HS1125000005,2016_HH13110018,1,1,3,2,5,4,3,82.5,3,1,1,8,1,1,4,4,2,1,5,5528.629232
382,2016_HS1125000006,2016_HH13110019,1,1,3,8,3,3,5,102.3,3,1,1,12,3,3,4,4,2,5,7,6246.20269
383,2016_HS1125000007,2016_HH13110020,1,1,3,14,2,2,5,145.2,4,1,2,16,1,1,4,4,2,1,5,11881.771256999999
384,2016_HS1125000008,2016_HH13110021,1,1,3,19,3,2,5,82.5,3,1,1,8,1,3,4,4,2,1,6,7228.663368
385,2016_HS1125000009,2016_HH16110002,1,1,3,1,4,3,3,112.2,3,1,1,8,3,3,4,4,3,1,6,12047.815014
386,2016_HS1125000010,2016_HH16110003,1,1,1,1,4,1,5,82.5,2,1,1,2,1,1,4,2,2,2,3,3681.6534081
387,2016_HS1125000011,2016_HH13110022,1,1,1,2,5,1,3,85.8,3,1,1,8,1,3,4,3,2,3,4,10485.341365
388,2016_HS1125000012,2016_HH13110023,1,1,1,2,5,1,4,89.1,3,1,1,8,1,3,4,4,3,1,7,5612.67
389,2016_HS1125000013,2016_HH13110024,1,1,3,7,4,3,5,89.1,3,1,2,15,1,3,4,4,2,1,6,12556.98
390,2016_HS1125000014,2016_HH13110025,1,1,3,7,4,2,4,79.19999999999997,3,1,1,10,1,3,4,4,2,1,6,7189.12
391,2016_HS1125000015,2016_HH13110026,1,1,3,24,2,2,5,79.19999999999997,3,1,1,8,1,3,4,4,2,3,6,5959.87
392,2016_HS1125000016,2016_HH13110027,1,1,1,2,5,1,3,66.0,2,1,1,8,1,3,4,2,2,1,5,12868.996004
393,2016_HS1125000017,2016_HH13110028,1,1,3,4,2,2,5,108.9,3,1,1,16,1,3,4,4,2,3,7,10253.642298
394,2016_HS1125000018,2016_HH13110029,1,1,2,4,5,3,5,99.0,3,1,2,4,1,3,4,3,2,1,6,15481.797862000001
395,2016_HS2103000001,2016_HH14210002,3,1,1,1,5,2,3,33.0,1,0,1,6,1,1,3,1,2,1,2,2594.86
396,2016_HS2103000002,2016_HH12210004,3,1,1,2,5,4,3,82.5,3,1,1,7,2,3,3,5,2,1,5,7285.72
397,2016_HS2103000003,2016_HH13210006,3,1,2,1,5,1,4,66.0,2,1,1,6,1,3,4,4,2,3,5,10851.36
398,2016_HS2103000004,2016_HH13210007,3,1,1,1,4,1,2,66.0,2,1,1,8,1,3,4,5,2,1,5,14487.531906
399,2016_HS2103000005,2016_HH12210005,3,1,1,2,5,3,4,122.1,3,1,1,14,2,3,3,4,2,1,4,10997.4
400,2016_HS2104000001,2016_HH14210013,3,1,3,15,5,1,4,39.6,2,1,1,6,1,3,4,2,3,5,2,10576.86
401,2016_HS2104000002,2016_HH13210032,3,1,3,14,4,1,5,79.19999999999997,2,1,1,6,1,3,4,4,2,1,4,11166.7
402,2016_HS2104000003,2016_HH13210033,3,1,3,1,5,1,5,79.19999999999997,2,1,1,6,1,3,4,3,2,1,5,9155.21
403,2016_HS2104000004,2016_HH13210034,3,1,3,4,4,1,5,79.19999999999997,2,1,1,6,1,3,4,4,2,3,4,11408.12
404,2016_HS2104000005,2016_HH13210035,3,1,3,4,4,1,5,79.19999999999997,2,1,1,6,1,1,4,4,2,1,4,11095.03
405,2016_HS2104000006,2016_HH13210036,3,1,3,8,4,1,5,79.19999999999997,2,1,1,6,1,3,4,5,2,1,5,10258.84
406,2016_HS2104000007,2016_HH14210014,3,1,3,15,5,1,4,72.6,2,1,1,6,1,3,4,4,2,1,3,9255.32
407,2016_HS2104000008,2016_HH12210026,3,1,1,1,5,2,2,79.19999999999997,3,1,2,8,4,3,3,1,2,1,4,15178.96
408,2016_HS2104000009,2016_HH11210043,3,1,1,1,5,2,3,62.7,1,1,1,3,2,3,3,4,2,1,4,11283.5
409,2016_HS2104000010,2016_HH11210044,3,1,1,1,5,2,2,105.6,4,1,2,5,2,3,3,2,2,1,4,7604.96
