,id_hh,id_hs,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_age,cat_mhh_occu,cat_hh_ann_incm,num_hus_age,num_tot_energy_heat
226,HH17110071,HS1116000015,1,1,3,8,2,1,1995,79.2,3,1,5,3,3,5,4,2,1,7,24,8532.803803
227,HH17110072,HS1116000017,1,1,2,1,3,1,1980,82.5,2,1,8,1,3,5,4,2,1,7,39,13968.43
228,HH13110138,HS1116000019,1,1,3,12,3,1,2010,165,4,2,10,3,3,4,4,2,3,6,9,15475.58
229,HH17110074,HS1116000020,1,1,1,1,6,1,1980,99,3,1,8,1,3,5,4,2,3,5,39,10633.94
230,HH17110075,HS1116000021,1,1,3,5,2,1,2010,115.5,3,1,14,1,3,5,3,2,1,4,9,6380.351043
231,HH17110076,HS1116000022,1,1,3,6,2,4,1998,105.6,3,2,6,1,3,5,2,3,5,1,21,10766.17
232,HH18110089,HS1116000024,1,1,3,9,3,1,1993,69.3,2,1,14,3,3,4,4,2,3,6,26,13943.68154
233,HH18110084,HS1116000025,1,1,3,3,2,1,2000,105.6,3,2,6,1,3,4,4,2,3,7,19,20250.1
234,HH15110005,HS1117000007,1,1,3,4,3,2,2003,112.2,3,2,5,1,3,5,4,2,1,7,16,20564.09751
235,HH13110073,HS1117000017,1,1,3,4,3,2,2014,79.2,3,1,8,1,3,4,3,2,1,5,5,12044.76869
236,HH17110077,HS1117000019,1,1,1,2,5,5,1973,151.8,2,1,12,1,3,5,2,3,3,3,46,23246.56813
237,HH18110019,HS1117000021,1,1,2,3,3,2,2008,72.6,3,1,8,1,3,5,4,2,1,4,11,10270.85185
238,HH18110131,HS1117000022,1,1,2,3,3,4,1996,82.5,3,1,8,1,3,5,4,2,3,6,23,10430.63756
239,HH18110017,HS1117000023,1,1,1,3,5,2,1998,82.5,3,1,8,1,3,5,2,3,3,3,21,10683.47756
240,HH18110132,HS1117000024,1,1,3,13,2,4,2004,75.9,3,1,8,1,3,5,4,2,1,5,15,10161.7681
241,HH18110134,HS1117000025,1,1,3,20,3,3,2001,105.6,3,2,14,1,3,5,2,2,3,6,18,20381.43
242,HH18110136,HS1117000026,1,1,3,4,2,5,2007,105.6,3,2,12,1,3,4,5,2,3,5,12,11672.7832
243,HH18110010,HS1117000027,1,1,1,3,5,2,1990,56.1,2,1,8,1,3,5,4,2,3,4,29,13019.21232
244,HH18110013,HS1117000028,1,1,1,3,4,1,1995,59.4,2,1,6,1,3,5,2,2,1,4,24,12050.50293
245,HH18110024,HS1117000029,1,1,1,2,4,2,1998,62.7,2,1,8,1,3,5,2,2,1,4,21,11561.95776
246,HH18110137,HS1117000030,1,1,1,3,5,2,1998,92.4,3,1,6,1,3,5,4,2,3,4,21,9883.411801
247,HH18110138,HS1117000031,1,1,3,4,2,2,2007,75.9,2,1,10,1,3,4,3,2,1,7,12,9891.728104
248,HH18110139,HS1117000032,1,1,3,18,2,2,2004,99,3,2,13,1,3,4,4,2,1,5,15,13605.3993
249,HH13110078,HS1118000006,1,1,3,3,3,2,1982,66,2,1,5,1,3,4,3,2,1,3,37,7579.81
250,HH13110080,HS1118000008,1,1,3,4,3,1,2000,59.4,2,1,14,1,3,4,4,2,1,5,19,17075.46905
251,HH13110081,HS1118000009,1,1,3,2,3,3,2002,105.6,3,2,13,1,3,5,4,2,1,5,17,10054.66
252,HH13110077,HS1118000013,1,1,1,3,4,3,1994,115.5,4,2,16,1,3,4,2,3,3,6,25,5519.74
253,HH18110147,HS1118000015,1,1,2,4,4,5,2016,82.5,3,1,14,1,3,5,2,3,1,5,3,11991.53756
254,HH18110022,HS1118000016,1,1,3,4,3,5,2002,69.3,3,1,14,1,3,5,4,2,1,4,17,8665.3
255,HH18110141,HS1118000017,1,1,3,4,3,1,2002,105.6,3,2,15,1,3,5,5,2,1,7,17,13947.74
256,HH13110228,HS1119000003,1,1,3,6,3,1,2005,125.4,3,2,17,1,3,4,2,3,1,4,14,9763.19
257,HH13110231,HS1119000006,1,1,3,6,3,3,2015,148.5,4,2,15,1,3,5,4,2,1,7,4,14606.04
258,HH13110232,HS1119000007,1,1,3,42,3,5,2012,115.5,3,2,14,1,3,5,4,2,3,5,7,17449.53
259,HH18110224,HS1119000012,1,1,3,16,3,2,2002,108.9,3,2,15,1,3,5,5,2,1,6,17,15170.41
260,HH18110226,HS1119000013,1,1,3,12,2,2,2015,112.2,3,2,15,1,3,5,4,2,1,6,4,9633.337464
261,HH18110223,HS1119000014,1,1,3,3,2,2,2002,112.2,3,2,13,1,3,5,3,2,1,4,17,11150.08
262,HH18110145,HS1119000015,1,1,3,2,3,2,2002,112.2,3,2,13,1,3,5,4,2,3,6,17,15390.7148
263,HH18110146,HS1119000016,1,1,1,1,6,1,1995,99,3,1,15,1,3,4,3,2,1,6,24,14762.90783
264,HH18110148,HS1119000017,1,1,1,2,4,3,1990,66,2,1,12,1,3,5,3,2,3,4,29,7455.91371
265,HH18110142,HS1119000018,1,1,1,1,6,1,1944,89.1,2,1,14,1,3,5,2,3,5,2,75,7568.738612
266,HH18110143,HS1119000019,1,1,1,3,4,5,1990,66,3,1,14,1,1,5,3,2,1,5,29,8802.827376
267,HH14110025,HS1120000002,1,1,1,1,3,2,1980,66,3,1,12,1,3,5,4,2,3,4,39,8386.274968
268,HH14110028,HS1120000005,1,1,1,1,5,4,1980,59.4,2,1,13,1,3,5,4,2,3,3,39,7488.168851
269,HH18110144,HS1120000015,1,1,3,3,3,1,1992,112.2,3,2,12,3,3,5,4,2,1,7,27,21868.99623
270,HH13110133,HS1120000016,1,1,2,4,5,2,1998,108.9,3,2,11,1,3,5,4,2,1,4,21,11475.25
271,HH17110086,HS1120000025,1,1,1,0,3,4,1990,39.6,2,1,4,1,3,5,3,2,1,4,29,9246.29
272,HH17110087,HS1120000026,1,1,3,7,3,4,1993,148.5,4,2,15,3,3,5,5,2,1,7,26,9432.044184
273,HH13110132,HS1120000027,1,1,1,1,5,1,1989,49.5,2,1,8,1,3,5,3,2,1,2,30,5717.98
274,HH17110088,HS1120000028,1,1,2,2,3,1,1997,92.4,3,1,4,1,3,4,4,2,1,5,22,9614.13
275,HH17110090,HS1120000031,1,1,3,15,3,1,1999,105.6,3,2,16,1,3,4,3,3,3,7,20,19236.42016
276,HH17110092,HS1120000033,1,1,3,9,3,4,2004,102.3,3,2,13,1,3,5,3,2,1,3,15,6190.525183
277,HH17110093,HS1120000034,1,1,3,11,3,1,1990,105.6,3,2,12,1,1,5,1,3,5,1,29,9264.86
278,HH17110094,HS1120000035,1,1,3,8,3,5,1990,105.6,3,2,16,1,1,5,3,2,1,6,29,3458.660125
279,HH17110095,HS1120000036,1,1,2,13,3,4,2003,108.9,3,2,17,1,3,5,4,2,1,6,16,8351.18323
280,HH17110096,HS1120000037,1,1,1,1,5,2,1980,66,3,1,6,1,3,4,4,2,1,4,39,19433.33
281,HH18110072,HS1120000040,1,1,2,3,4,4,2008,105.6,3,1,20,1,1,4,2,2,1,7,11,9845.53
282,HH18110178,HS1120000041,1,1,1,1,6,3,1998,66,3,1,8,1,3,5,4,2,1,3,21,10339.83371
283,HH18110181,HS1120000042,1,1,3,7,3,2,1979,108.9,3,2,15,1,3,5,4,2,1,4,40,14362.76582
284,HH18110188,HS1120000043,1,1,1,2,5,2,1973,66,3,1,14,1,3,5,4,2,1,5,46,7881.92812
285,HH18110031,HS1120000044,1,1,1,1,5,2,1980,49.5,2,1,13,1,3,5,2,2,1,3,39,7012.50334
286,HH18110035,HS1120000045,1,1,2,2,4,2,2008,132,3,2,21,1,3,4,2,3,5,7,11,8174.49
287,HH18110149,HS1120000046,1,1,2,4,5,2,2008,118.8,3,1,19,1,3,4,3,2,1,7,11,14710.61
288,HH18110150,HS1120000047,1,1,1,2,5,3,1980,112.2,3,2,15,1,3,4,4,2,1,4,39,20127.79058
289,HH18110184,HS1120000049,1,1,1,2,4,1,1982,89.1,3,1,14,1,3,4,4,2,1,4,37,12733.38036
290,HH18110156,HS1120000050,1,1,3,12,3,3,1990,112.2,3,2,16,1,3,5,4,2,3,7,29,18910.4
291,HH18110157,HS1120000051,1,1,3,17,3,4,2003,112.2,3,2,18,1,3,5,2,3,3,5,16,12317.74
292,HH18110160,HS1120000052,1,1,1,1,5,2,1980,66,3,1,15,1,3,5,3,2,1,3,39,11741.01657
293,HH18110161,HS1120000053,1,1,1,1,6,2,1998,99,3,1,16,1,3,5,4,2,1,4,21,16147.19681
294,HH18110240,HS1120000054,1,1,1,1,4,1,1978,89.1,4,1,18,1,3,5,2,3,5,3,41,10954.54994
295,HH18110241,HS1120000055,1,1,3,11,3,2,1983,92.4,3,1,16,1,3,4,4,2,3,4,36,24671.06359
296,HH16110004,HS1121000002,1,1,3,21,3,1,2000,105.6,3,2,12,1,1,5,2,3,3,5,19,12404.25148
297,HH13110043,HS1121000003,1,1,3,6,3,1,1991,105.6,3,2,16,1,3,5,4,3,3,5,28,13980.1632
298,HH13110047,HS1121000007,1,1,3,8,4,2,1990,85.8,3,1,8,1,1,5,4,2,1,5,29,19274.985
299,HH16110005,HS1121000008,1,1,3,2,3,1,2007,105.6,3,2,15,1,3,4,3,3,5,7,12,11437.88564
300,HH15110004,HS1121000010,1,1,1,4,2,1,2012,79.2,2,1,16,1,3,5,5,3,3,5,7,12344.90869
301,HH13110049,HS1121000011,1,1,1,2,5,2,2003,132,3,1,10,1,3,5,4,2,3,7,16,12584.20794
302,HH13110050,HS1121000012,1,1,3,16,3,1,2003,148.5,4,2,24,1,3,5,4,2,1,7,16,13422.61334
303,HH12110002,HS1121000015,1,1,1,1,5,3,1985,79.2,3,1,12,1,3,4,3,3,4,2,34,12067.60925
304,HH13110042,HS1121000020,1,1,1,2,5,3,1995,66,3,1,10,1,1,5,4,2,1,4,24,10024.66869
305,HH17110099,HS1121000021,1,1,2,2,4,2,1989,66,3,1,10,1,3,4,3,3,1,3,30,11979.74654
306,HH17110101,HS1121000023,1,1,1,2,5,5,1987,132,4,2,12,1,3,4,3,2,3,6,32,11329.80241
307,HH12110001,HS1121000024,1,1,2,1,4,5,1990,49.5,3,1,12,1,1,4,1,3,5,1,29,5877.201064
308,HH17110102,HS1121000025,1,1,3,6,2,3,1993,75.9,2,1,7,1,3,5,3,2,1,5,26,10148.0081
309,HH18110102,HS1121000028,1,1,1,1,2,1,1985,151.8,4,2,14,1,3,5,4,2,3,6,34,26976.44831
310,HH18110106,HS1121000029,1,1,3,5,3,2,2003,112.2,3,2,15,1,3,5,4,2,1,7,16,19663.23561
311,HH18110110,HS1121000030,1,1,3,12,3,2,2003,112.2,3,2,15,1,3,5,4,2,1,6,16,21160.00369
312,HH18110007,HS1121000031,1,1,1,3,3,1,1995,115.5,3,1,12,1,3,5,3,2,1,6,24,18982.17119
313,HH18110113,HS1121000032,1,1,2,2,3,3,1994,66,2,1,6,1,3,5,4,2,1,5,25,9120.917114
314,HH18110162,HS1121000033,1,1,1,2,5,3,1988,108.9,3,1,20,1,3,5,4,3,1,6,31,14254.44922
315,HH18110165,HS1121000034,1,1,3,16,3,2,2003,145.2,4,2,16,1,3,5,4,3,3,2,16,37748.12829
316,HH18110167,HS1121000035,1,1,2,4,3,4,2015,59.4,2,1,4,1,3,5,2,2,1,4,4,5006.61
317,HH13110156,HS1122000004,1,1,3,3,3,1,1973,72.6,3,1,12,3,3,4,2,3,3,3,46,20103.95058
318,HH13110161,HS1122000009,1,1,3,2,6,1,2004,105.6,3,2,19,1,3,5,3,2,1,5,15,13339.47
319,HH13110162,HS1122000010,1,1,3,7,3,2,1988,82.5,2,1,8,3,3,4,4,2,3,5,31,13325.90856
320,HH13110164,HS1122000012,1,1,3,1,4,1,2002,141.9,3,2,16,1,3,5,4,2,1,7,17,23599.37163
321,HH13110166,HS1122000014,1,1,3,6,3,2,1994,72.6,2,1,12,1,3,5,4,2,1,5,25,16633.69
322,HH13110167,HS1122000015,1,1,3,2,3,2,2010,82.5,3,1,10,4,3,5,4,2,1,4,9,11064.76
323,HH13110155,HS1122000019,1,1,3,3,3,1,2016,102.3,3,2,22,3,1,5,4,2,3,6,3,12667.62592
324,HH17110105,HS1122000020,1,1,1,1,6,4,2003,112.2,3,1,12,1,3,5,4,2,1,6,16,24572.58091
325,HH17110106,HS1122000021,1,1,1,1,5,1,1985,112.2,3,1,8,1,3,5,2,3,5,1,34,8728.8
326,HH13110127,HS1122000022,1,1,3,1,4,1,2013,82.5,3,2,12,1,3,5,3,2,1,6,6,7686.07
327,HH17110107,HS1122000023,1,1,2,2,3,1,1998,82.5,3,1,6,1,3,5,4,2,1,6,21,7417.27
328,HH17110108,HS1122000024,1,1,3,13,4,4,2006,112.2,3,2,12,3,3,5,2,3,1,3,13,3261.693389
329,HH18110195,HS1122000026,1,1,2,0,3,3,1995,49.5,2,1,6,1,3,5,2,3,2,3,24,17353.70164
330,HH18110196,HS1122000027,1,1,3,4,3,1,2006,257.4,4,2,15,1,3,5,5,3,4,7,13,10295.3162
331,HH18110197,HS1122000028,1,1,3,13,3,1,1987,112.2,3,1,3,3,3,5,5,2,1,7,32,12651.01557
332,HH18110198,HS1122000029,1,1,3,7,3,2,2004,151.8,4,2,20,1,3,5,5,2,1,7,15,26560.23609
333,HH18110199,HS1122000030,1,1,3,11,3,1,1986,112.2,3,2,14,3,3,5,4,2,3,6,33,5771.939461
334,HH18110169,HS1122000031,1,1,3,12,3,1,1988,188.1,5,2,15,3,3,5,5,2,1,7,31,15177.28
335,HH18110047,HS1122000032,1,1,1,2,3,1,2005,59.4,2,1,14,1,3,5,2,2,1,6,14,18091.27332
336,HH18110115,HS1122000033,1,1,2,3,3,1,2010,82.5,3,1,10,1,3,5,4,2,1,6,9,11624.26113
337,HH18110044,HS1122000034,1,1,1,1,4,1,2003,52.8,2,1,14,1,3,5,2,2,1,5,16,18296.23052
338,HH13110006,HS1123000006,1,1,3,1,5,4,2007,105.6,3,2,12,1,3,4,1,2,1,3,12,11353.04141
339,HH13110014,HS1123000016,1,1,2,4,5,1,2000,165,5,2,16,1,3,4,4,2,3,5,19,17675.07869
340,HH17110112,HS1123000019,1,1,3,11,3,1,1992,85.8,2,1,8,3,3,5,2,2,1,7,27,5263.462828
341,HH18110002,HS1123000020,1,1,3,5,3,2,2005,99,3,2,14,1,3,4,4,2,3,5,14,6703.635917
342,HH18110004,HS1123000021,1,1,3,4,2,1,1981,102.3,3,1,10,3,3,4,3,2,3,7,38,9879.470687
343,HH18110011,HS1123000022,1,1,2,2,3,2,2008,59.4,3,1,12,1,3,5,4,2,1,6,11,16981.00784
344,HH18110020,HS1123000023,1,1,3,15,4,2,1991,158.4,4,2,6,3,3,5,3,3,4,7,28,13319.80816
345,HH18110027,HS1123000024,1,1,3,1,3,1,1981,168.3,4,2,22,3,3,5,3,2,1,7,38,14504.76
346,HH18110037,HS1123000025,1,1,3,4,2,2,2007,181.5,4,2,18,1,3,5,4,2,3,5,12,15065.05153
347,HH18110001,HS1123000026,1,1,1,2,4,1,2007,52.8,2,1,14,1,3,5,4,3,1,5,12,10750.34778
348,HH18110170,HS1123000027,1,1,3,1,4,2,2005,132,4,2,12,1,3,4,4,2,3,6,14,10008.72
349,HH18110171,HS1123000028,1,1,3,15,4,2,2013,118.8,3,2,7,3,3,4,4,2,1,7,6,6443.999844
350,HH18110078,HS1124000012,1,1,2,3,3,4,2000,72.6,3,1,13,1,1,4,3,2,1,5,19,7721.123055
351,HH17110113,HS1124000025,1,1,2,4,2,3,2009,49.5,3,1,12,1,3,4,4,2,1,7,10,5705.825349
352,HH17110115,HS1124000027,1,1,3,9,3,2,2004,174.9,4,2,26,1,3,4,4,2,1,5,15,13031.34413
353,HH17110116,HS1124000028,1,1,3,5,2,5,1998,66,3,2,10,3,3,4,3,2,1,5,21,13116.59642
354,HH17110117,HS1124000029,1,1,3,11,2,2,1991,108.9,3,2,10,3,3,4,4,2,3,4,28,6780.168496
355,HH17110118,HS1124000030,1,1,3,4,3,2,1991,108.9,3,2,14,3,3,5,3,3,1,3,28,11343.38765
356,HH17110119,HS1124000031,1,1,3,2,3,2,1991,108.9,3,2,14,3,3,4,4,3,1,7,28,15631.57064
357,HH17110120,HS1124000032,1,1,3,4,2,4,1985,102.3,3,2,18,1,3,4,4,2,1,7,34,3691.526828
358,HH17110121,HS1124000033,1,1,3,4,3,2,1985,102.3,3,2,10,3,3,4,5,2,4,3,34,19156.79814
359,HH17110122,HS1124000034,1,1,1,3,4,1,2000,108.9,3,2,20,1,1,4,2,2,3,3,19,13703.42077
360,HH17110123,HS1124000035,1,1,3,3,2,2,1989,102.3,3,2,14,3,3,5,3,2,1,6,30,12783.9918
361,HH17110125,HS1124000037,1,1,3,2,3,1,1990,112.2,3,2,16,1,3,4,5,2,1,3,29,17229.91339
362,HH18110212,HS1124000041,1,1,1,0,5,5,1984,49.5,2,1,13,1,3,4,5,2,1,3,35,15967.00461
363,HH18110213,HS1124000042,1,1,1,2,4,1,1988,105.6,3,1,5,1,3,4,4,2,1,4,31,9237.697432
364,HH18110057,HS1124000043,1,1,2,2,3,1,2005,82.5,3,1,12,1,3,4,4,2,3,7,14,24739.20483
365,HH18110064,HS1124000044,1,1,2,4,4,2,2000,52.8,3,1,13,1,3,5,2,2,1,6,19,5601.424363
366,HH18110215,HS1124000045,1,1,3,8,3,3,1993,118.8,3,2,20,3,3,4,3,2,3,5,26,20110.65137
367,HH18110216,HS1124000046,1,1,3,1,3,1,2000,108.9,3,2,17,1,3,5,4,2,1,7,19,12716.68927
368,HH18110069,HS1124000047,1,1,2,2,4,2,2000,42.9,2,1,7,1,3,5,2,2,3,2,19,7194.329706
369,HH18110100,HS1124000048,1,1,1,3,5,1,1997,132,3,1,18,1,3,4,5,2,3,7,22,20275.095
370,HH18110217,HS1124000049,1,1,2,3,3,3,2000,89.1,3,2,3,1,3,4,3,2,1,4,19,13560.71802
371,HH18110218,HS1124000050,1,1,3,3,4,2,2000,75.9,3,1,13,1,3,4,5,2,3,5,19,11384.14868
372,HH18110219,HS1124000051,1,1,1,1,5,5,1980,59.4,3,1,12,1,3,4,5,2,2,4,39,17262.49
373,HH18110220,HS1124000052,1,1,3,1,4,2,2000,75.9,3,1,13,1,3,5,4,2,3,7,19,10039.25352
374,HH18110214,HS1124000053,1,1,3,5,2,1,2003,59.4,3,1,12,1,3,4,5,2,1,4,16,12219.08788
375,HH18110173,HS1124000054,1,1,2,1,5,3,1994,135.3,3,1,3,1,3,4,1,2,4,2,25,11971.99852
376,HH18110177,HS1124000055,1,1,1,1,5,1,1980,132,3,1,10,1,3,4,2,3,5,3,39,12878.74654
377,HH18110179,HS1124000056,1,1,2,4,3,1,2007,112.2,3,2,20,1,3,5,5,2,1,6,12,5118.8
378,HH18110180,HS1124000057,1,1,3,6,3,1,2002,82.5,3,2,17,1,3,4,4,2,3,5,17,17188.85
379,HH18110225,HS1124000058,1,1,3,6,3,1,2000,105.6,3,1,12,1,3,5,4,2,1,6,19,13904.75717
380,HH16110001,HS1125000002,1,1,3,16,3,4,2011,181.5,4,2,20,3,1,5,4,2,3,7,8,14646.66
381,HH13110023,HS1125000012,1,1,1,3,5,5,1998,112.2,3,1,8,1,3,5,4,3,1,7,21,25516.86739
382,HH13110024,HS1125000013,1,1,3,7,3,3,2000,89.1,3,2,6,1,3,5,4,2,1,6,19,12574.12362
383,HH13110027,HS1125000016,1,1,1,2,5,1,1989,66,2,1,18,1,3,5,2,3,1,5,30,14994.10497
384,HH17110131,HS1125000022,1,1,1,3,5,3,1994,105.6,3,2,15,1,3,4,4,2,4,5,25,14203.65788
385,HH17110134,HS1125000025,1,1,2,2,3,2,2010,79.2,3,1,7,1,3,5,4,2,2,4,9,12164.30869
386,HH18110058,HS1125000028,1,1,3,3,2,1,1985,92.4,2,1,15,1,3,5,4,2,3,4,34,13505.67147
387,HH18110061,HS1125000029,1,1,3,7,2,1,1985,69.3,2,1,13,1,3,5,4,2,1,4,34,11072.47136
388,HH18110065,HS1125000030,1,1,3,2,3,1,1985,92.4,2,1,13,1,3,5,2,2,1,5,34,14261.58358
389,HH18110071,HS1125000031,1,1,3,10,2,3,2005,105.6,3,2,14,1,3,5,4,2,1,7,14,14141.43
390,HH18110075,HS1125000032,1,1,3,6,3,1,1985,69.3,2,1,13,1,3,5,3,2,1,4,34,12870.75894
391,HH18110077,HS1125000033,1,1,1,2,3,1,1985,49.5,2,1,12,1,3,5,3,2,1,3,34,13917.21056
392,HH18110182,HS1125000034,1,1,3,9,3,1,2004,105.6,3,2,8,1,3,5,5,2,1,7,15,11774.89196
393,HH18110183,HS1125000035,1,1,3,5,3,1,1985,92.4,2,1,14,1,3,5,4,2,1,3,34,12637.70646
394,HH18110185,HS1125000036,1,1,3,1,4,1,1985,69.3,2,1,13,1,3,5,4,2,1,3,34,13094.08381
395,HH18110186,HS1125000037,1,1,3,9,2,1,1988,118.8,3,1,8,3,3,4,4,2,1,7,31,15707.65915
396,HH18110187,HS1125000038,1,1,1,2,5,1,2010,132,3,1,7,1,3,5,4,2,1,6,9,21257.33522
397,HH18110189,HS1125000039,1,1,2,4,3,3,2006,66,3,2,6,1,3,5,3,2,1,6,13,8136.47
398,HH18110190,HS1125000040,1,1,1,1,5,1,1978,105.6,3,1,17,1,3,5,2,3,5,1,41,12792.18897
399,HH18110239,HS1125000041,1,1,2,3,3,3,2008,59.4,2,1,8,1,3,4,3,2,2,3,11,14033.11894
400,HH11210052,HS2102000001,3,1,3,10,2,1,1996,82.5,3,1,8,1,1,4,3,2,1,5,23,8977.553889
401,HH13210006,HS2103000003,3,1,1,1,5,1,2004,66,2,1,6,1,3,4,4,2,1,5,15,10255.12547
402,HH13210007,HS2103000004,3,1,1,1,4,5,2015,66,2,1,8,1,3,4,5,2,1,5,4,12038.85445
403,HH12210005,HS2103000005,3,1,1,2,5,5,2000,122.1,3,1,14,1,3,4,3,2,1,3,19,9449.341068
404,HH17210001,HS2103000006,3,1,1,4,4,2,2012,165,3,1,12,4,3,3,4,2,1,5,7,19474.67271
405,HH14210008,HS2103000007,3,1,3,9,3,2,2012,79.2,3,1,10,1,3,4,3,2,1,4,7,9301.65974
406,HH14210013,HS2104000001,3,1,3,15,5,1,1993,39.6,2,1,6,1,3,4,2,3,5,1,26,9488.06227
407,HH13210032,HS2104000002,3,1,3,14,4,1,1993,79.2,2,1,6,1,3,4,4,2,1,5,26,9585.52664
408,HH13210033,HS2104000003,3,1,3,1,5,1,2009,79.2,2,1,6,1,3,4,3,2,1,5,10,10003.48664
409,HH13210034,HS2104000004,3,1,3,4,4,1,1990,79.2,2,1,6,1,3,4,1,3,2,2,29,10003.48664
410,HH13210035,HS2104000005,3,1,3,4,4,1,1993,79.2,2,1,6,1,3,4,4,2,1,4,26,10003.48664
411,HH13210036,HS2104000006,3,1,3,8,4,1,1993,79.2,2,1,6,1,3,4,5,2,1,5,26,10110.12664
412,HH14210014,HS2104000007,3,1,3,15,5,1,2003,72.6,2,1,6,1,3,4,4,2,1,3,16,9208.020806
413,HH11210044,HS2104000010,3,1,2,1,5,4,1970,105.6,4,2,5,2,3,3,2,3,5,4,49,7851.86
414,HH11210045,HS2104000011,3,1,1,2,5,3,1970,95.7,3,2,10,2,3,3,4,2,1,4,49,9105.52
415,HH11210046,HS2104000012,3,1,1,2,5,3,1975,66,2,1,6,2,3,3,2,2,1,4,44,7275.54
416,HH12210027,HS2104000013,3,1,3,1,4,1,1983,79.2,2,1,10,1,1,4,2,3,4,2,36,10003.48664
417,HH12210028,HS2104000014,3,1,2,1,6,1,1973,49.5,2,1,6,2,1,3,2,2,3,4,46,8508.83
418,HH13210037,HS2104000015,3,1,3,13,4,1,1999,105.6,3,2,14,1,1,4,5,2,1,4,20,10946.37904
419,HH18210015,HS2104000016,3,1,1,1,6,4,1985,62.7,1,1,3,2,3,3,1,2,1,3,34,7499.25
420,HH13210008,HS2105000002,3,1,1,1,5,1,1990,122.1,2,1,6,1,3,4,4,2,3,5,29,11573.19325
421,HH12210008,HS2105000003,3,1,1,1,5,5,1992,89.1,2,1,6,1,3,4,2,2,3,4,27,9967.208855
422,HH12210009,HS2105000004,3,1,2,2,4,1,2016,89.1,3,1,11,1,3,4,1,2,1,2,3,12391.93601
423,HH12210011,HS2105000006,3,1,1,1,5,5,2008,138.6,4,1,14,1,3,4,2,2,1,4,11,11482.3514
424,HH13210009,HS2105000008,3,1,3,2,4,1,2016,72.6,2,1,4,1,3,4,3,2,1,5,3,9103.198373
425,HH12210013,HS2105000009,3,1,1,1,5,5,1992,138.6,4,1,14,1,3,4,2,2,1,3,27,7456.651368
426,HH11210018,HS2105000011,3,1,1,1,6,2,2015,89.1,3,1,12,1,3,4,4,2,1,5,4,10985.82274
427,HH13210011,HS2105000013,3,1,3,3,4,2,1991,72.6,3,1,7,1,3,4,4,2,1,4,28,12115.40934
428,HH13210012,HS2105000014,3,1,3,6,4,2,2006,102.3,3,2,7,1,3,4,5,2,3,5,13,11906.4003
429,HH16210003,HS2105000017,3,1,1,2,4,3,1971,62.7,2,1,4,2,3,3,2,3,5,1,48,5964.16
430,HH11210021,HS2105000020,3,1,3,14,4,4,2014,99,3,2,7,1,3,4,4,2,1,4,5,10651.44283
431,HH11210022,HS2105000022,3,1,1,2,5,4,1986,82.5,3,1,8,2,3,3,4,2,3,3,33,6948.86
432,HH15210006,HS2105000030,3,1,3,2,4,1,2003,89.1,3,1,10,1,3,4,4,2,1,5,16,12885.92
433,HH13210014,HS2105000032,3,1,3,3,4,1,1993,99,3,1,4,1,1,4,4,2,1,5,26,17249.53926
434,HH13210015,HS2105000033,3,1,3,5,4,1,1993,82.5,3,1,4,1,1,4,4,2,1,5,26,12268.78
435,HH14210005,HS2105000036,3,1,3,4,2,5,1983,59.4,2,1,4,1,1,4,5,2,1,4,36,9269.435916
436,HH13210018,HS2105000038,3,1,1,2,4,1,1978,49.5,2,1,9,2,3,3,5,2,1,5,41,11441.56
437,HH11210024,HS2105000039,3,1,1,1,6,1,1985,82.5,3,1,10,2,3,3,4,2,1,4,34,6663.34
438,HH13210020,HS2105000043,3,1,3,3,4,2,2007,108.9,3,2,7,1,3,4,4,2,3,5,12,8273.829196
439,HH13210021,HS2105000044,3,1,1,1,6,4,1987,66,3,1,6,2,3,3,3,2,5,1,32,5249.92
440,HH14210007,HS2105000045,3,1,2,1,5,3,1996,79.2,3,1,6,1,3,4,4,2,1,4,23,11815.27
441,HH13210022,HS2105000046,3,1,3,7,6,1,2017,79.2,2,1,14,1,1,4,3,2,1,4,2,5149.88
442,HH13210023,HS2105000047,3,1,1,1,5,5,1993,72.6,3,1,6,1,1,4,7,2,1,3,26,8728.783004
443,HH12210020,HS2105000048,3,1,3,6,4,4,1993,115.5,3,2,12,1,3,4,5,2,3,5,26,11624.73792
444,HH13210025,HS2105000050,3,1,2,2,6,2,2005,82.5,2,1,12,1,3,4,4,2,1,5,14,12333.72
445,HH13210026,HS2105000051,3,1,1,2,5,1,1996,92.4,2,2,6,1,3,4,4,2,1,5,23,10794.63609
446,HH16210002,HS2105000053,3,1,3,8,2,1,1991,158.4,4,2,12,1,3,4,4,2,1,5,28,19868.41332
447,HH17210002,HS2105000054,3,1,3,13,6,2,2000,108.9,3,2,8,1,2,4,2,2,1,5,19,7130.176548
448,HH17210003,HS2105000055,3,1,3,23,3,2,1995,105.6,3,2,8,1,3,4,3,2,1,7,24,16192.16318
449,HH13210010,HS2105000056,3,1,3,6,4,1,2004,89.1,3,1,12,1,3,4,3,2,1,4,15,9655.743378
450,HH13210029,HS2105000057,3,1,3,4,5,1,2016,72.6,2,1,4,1,3,4,2,2,3,3,3,7187.002906
